UniProtID,all_members_community,subclass
A0A2U1MS64,Community2,TIR-NLR
V7AQL9,Community2,TIR-NLR
M1B2A0,Community2,TIR-NLR
A0A068VLG7,Community2,TIR-NLR
A0A2G2XFW9,Community2,TIR-NLR
A0A6P5RKR2,Community2,TIR-NLR
G7KK90,Community2,TIR-NLR
A0A6P6GDW0,Community2,TIR-NLR
A0A6P6GLY8,Community2,TIR-NLR
A0A2C9WFT1,Community2,TIR-NLR
A0A2Z6PKH2,Community2,TIR-NLR
A0A6P8D3H6,Community2,TIR-NLR
A0A6P4AGU6,Community2,TIR-NLR
A0A6P5U2I9,Community2,TIR-NLR
A0A6P6FJN6,Community2,TIR-NLR
A0A6P5T1X4,Community2,TIR-NLR
A0A6P8CGR1,Community2,TIR-NLR
A0A6P6GLR6,Community2,TIR-NLR
A0A2K1WSR6,Community2,TIR-NLR
A0A6M2EYW3,Community2,TIR-NLR
A0A540NNQ6,Community2,TIR-NLR
A0A6P6GLP9,Community2,TIR-NLR
G7JF22,Community2,TIR-NLR
A0A6P6UY96,Community2,TIR-NLR
A0A2K3L864,Community2,TIR-NLR
A0A2P6PGA5,Community2,TIR-NLR
A0A251LK88,Community2,TIR-NLR
A0A445JLS9,Community2,TIR-NLR
G7JF24,Community2,TIR-NLR
A0A6P8BNV3,Community2,TIR-NLR
A0A6P8D1U0,Community2,TIR-NLR
A0A6P8DG76,Community2,TIR-NLR
A0A6P8BPC6,Community2,TIR-NLR
A0A6P8BSJ8,Community2,TIR-NLR
A0A059CT20,Community2,TIR-NLR
A0A6P8BQW7,Community2,TIR-NLR
A0A6P8BRK2,Community2,TIR-NLR
A0A218XRZ6,Community2,TIR-NLR
A0A059C639,Community2,TIR-NLR
A0A438FJ76,Community2,TIR-NLR
A0A6P8BSK0,Community2,TIR-NLR
A0A072U0K1,Community2,TIR-NLR
A0A3Q0ELJ1,Community2,TIR-NLR
A0A5D2NW00,Community2,TIR-NLR
A0A6P8BRX3,Community2,TIR-NLR
G0Y6W2,Community2,TIR-NLR
A0A6P8C8Q1,Community2,TIR-NLR
A0A1P8B6Q6,Community2,TIR-NLR
A0A5D2LSB5,Community2,TIR-NLR
A0A5J5SD99,Community2,TIR-NLR
A0A5N5FMR4,Community2,TIR-NLR
A0A5N5H1S6,Community2,TIR-NLR
A0A6P8CAR6,Community2,TIR-NLR
B8LMX8,Community2,TIR-NLR
K7LYT2,Community2,TIR-NLR
A0A540M576,Community2,TIR-NLR
A0A6P8CS22,Community2,TIR-NLR
A0A6P8CS29,Community2,TIR-NLR
A0A059B988,Community2,TIR-NLR
A0A059B9J2,Community2,TIR-NLR
A0A6P8BPW3,Community2,TIR-NLR
A0A6P8BPX0,Community2,TIR-NLR
A0A6P8BTH2,Community2,TIR-NLR
A0A7N2L4I1,Community2,TIR-NLR
A0A6P8CBN2,Community2,TIR-NLR
A0A6P8C9U3,Community2,TIR-NLR
A0A6P8E819,Community2,TIR-NLR
A0A6P9EK13,Community2,TIR-NLR
A0A2G2ZTQ0,Community2,TIR-NLR
A0A7N0VC11,Community2,TIR-NLR
A0A0D3D1S8,Community2,TIR-NLR
A0A178UKF3,Community2,TIR-NLR
A0A396GFE0,Community2,TIR-NLR
A0A396HZG4,Community2,TIR-NLR
A0A5D2IY95,Community2,TIR-NLR
A0A5D2NKB6,Community2,TIR-NLR
A0A5D2T033,Community2,TIR-NLR
A0A5J5U087,Community2,TIR-NLR
A0A6P8BPH5,Community2,TIR-NLR
A0A7N0TX53,Community2,TIR-NLR
A0A7N0UXH5,Community2,TIR-NLR
A0A7N2MI60,Community2,TIR-NLR
K7K3H1,Community2,TIR-NLR
A0A059BXM6,Community2,TIR-NLR
A0A059C5J4,Community2,TIR-NLR
A0A059C5Q3,Community2,TIR-NLR
A0A151SHQ5,Community2,TIR-NLR
A0A1S4E2G1,Community2,TIR-NLR
A0A5D2DMG5,Community2,TIR-NLR
A0A218WZA0,Community2,TIR-NLR
A0A151QY31,Community2,TIR-NLR
A0A6B9V661,Community2,TIR-NLR
A0A2U1P2N9,Community2,TIR-NLR
A0A3N7GYU3,Community2,TIR-NLR
A0A445JH39,Community2,TIR-NLR
A0A5D2T1I3,Community2,TIR-NLR
A0A5D2XRT8,Community2,TIR-NLR
A0A5E4F840,Community2,TIR-NLR
A0A6P8E9C9,Community2,TIR-NLR
I1KEV5,Community2,TIR-NLR
A0A7N0T9T7,Community2,TIR-NLR
A0A218X651,Community2,TIR-NLR
A0A251MSB9,Community2,TIR-NLR
A0A7N0T947,Community2,TIR-NLR
A0A7N0TXK3,Community2,TIR-NLR
A0A7N0UVX2,Community2,TIR-NLR
A0A2K3N715,Community2,TIR-NLR
A0A445HCJ8,Community2,TIR-NLR
A0A7N1A4D7,Community2,TIR-NLR
A0A7N1A786,Community2,TIR-NLR
A0A7N0VGX8,Community2,TIR-NLR
A0A816P884,Community2,TIR-NLR
A0A834CU38,Community2,TIR-NLR
D7MKB6,Community2,TIR-NLR
G7LCP7,Community2,TIR-NLR
G7LCP9,Community2,TIR-NLR
K7KZI3,Community2,TIR-NLR
A0A2P5FJD0,Community2,TIR-NLR
A0A803PZI9,Community2,TIR-NLR
K7L7M1,Community2,TIR-NLR
K7MDC7,Community2,TIR-NLR
A0A0B2RU27,Community2,TIR-NLR
A0A445GXD0,Community2,TIR-NLR
A0A7N2L0D6,Community2,TIR-NLR
A0A059C884,Community2,TIR-NLR
A0A059AZN6,Community2,TIR-NLR
A0A5J5TZ64,Community2,TIR-NLR
K7L9U4,Community2,TIR-NLR
A0A2C9UNM2,Community2,TIR-NLR
A0A1Q3B920,Community2,TIR-NLR
A0A5D2ERX4,Community2,TIR-NLR
A0A7N2L3C1,Community2,TIR-NLR
A0A7N2L626,Community2,TIR-NLR
A0A2N9IX82,Community2,TIR-NLR
A0A7N2M7B4,Community2,TIR-NLR
A0A7N2L7V8,Community2,TIR-NLR
A0A7N2M2T0,Community2,TIR-NLR
A0A2N9F695,Community2,TIR-NLR
A0A3Q7EX97,Community2,TIR-NLR
A0A7N2MZE9,Community2,TIR-NLR
A0A803PYQ0,Community2,TIR-NLR
A0A396HIQ0,Community2,TIR-NLR
A0A816VBJ6,Community2,TIR-NLR
A0A3P5ZV77,Community2,TIR-NLR
A0A816N7A5,Community2,TIR-NLR
D1GED5,Community2,TIR-NLR
A0A816WHM2,Community2,TIR-NLR
A0A816K0S3,Community2,TIR-NLR
A0A0D3AIN9,Community2,TIR-NLR
A0A817AIZ0,Community2,TIR-NLR
A0A6J0KPN9,Community2,TIR-NLR
M4D290,Community2,TIR-NLR
A0A1U8NMX0,Community2,TIR-NLR
A0A1U8M808,Community2,TIR-NLR
A0A218VRY5,Community2,TIR-NLR
A0A6P8EFT0,Community2,TIR-NLR
A0A6P8EGQ6,Community2,TIR-NLR
A0A5J5U8H7,Community2,TIR-NLR
A0A6N2M5U8,Community2,TIR-NLR
A0A817B8B9,Community2,TIR-NLR
A0A0D3EHI8,Community2,TIR-NLR
A0A3P6DEG9,Community2,TIR-NLR
A0A816JAP0,Community2,TIR-NLR
A0A251UKK5,Community2,TIR-NLR
A0A6A3BI17,Community2,TIR-NLR
A0A346XQN3,Community2,TIR-NLR
A0A565CN23,Community2,TIR-NLR
A0A834D941,Community2,TIR-NLR
A0A059AZG1,Community2,TIR-NLR
A0A251NR68,Community2,TIR-NLR
A0A396JG92,Community2,TIR-NLR
A0A6P5SZV4,Community2,TIR-NLR
A0A6P6UT40,Community2,TIR-NLR
A0A059CQ20,Community2,TIR-NLR
A0A6P8BUS9,Community2,TIR-NLR
A0A7N2L7N7,Community2,TIR-NLR
A0A0D3CMV5,Community2,TIR-NLR
A0A3P5YZX8,Community2,TIR-NLR
A0A1R3G3I6,Community2,TIR-NLR
A0A1U8HVT8,Community2,TIR-NLR
A0A251MS64,Community2,TIR-NLR
A0A6P5R601,Community2,TIR-NLR
A0A251MS65,Community2,TIR-NLR
G3MUE3,Community2,TIR-NLR
A0A251QEL5,Community2,TIR-NLR
A0A2K1ID50,Community2,TIR-NLR
A0A2N9IXH9,Community2,TIR-NLR
A0A397YL60,Community2,TIR-NLR
A0A0D3DFC5,Community2,TIR-NLR
D7MIS2,Community2,TIR-NLR
A0A4Y1RWY4,Community2,TIR-NLR
A0A5J5U8G3,Community2,TIR-NLR
A0A654G6I2,Community2,TIR-NLR
A0A087H7C2,Community2,TIR-NLR
A0A6D2L154,Community2,TIR-NLR
A0A6P5T154,Community2,TIR-NLR
N1NFS7,Community2,TIR-NLR
V4TYV8,Community2,TIR-NLR
A0A5N5FQE8,Community2,TIR-NLR
V4TZ23,Community2,TIR-NLR
A0A109NGX3,Community2,TIR-NLR
A0A7N2MLH7,Community2,TIR-NLR
A2Q1X9,Community2,TIR-NLR
A0A1J6I7W4,Community2,TIR-NLR
A0A2G3A9J2,Community2,TIR-NLR
A0A0L9UMP2,Community2,TIR-NLR
A0A0S3SHX8,Community2,TIR-NLR
A0A1B2LSL2,Community2,TIR-NLR
A0A2G2XFE8,Community2,TIR-NLR
A0A6P9EHG9,Community2,TIR-NLR
B9SXA8,Community2,TIR-NLR
A0A2P5YTQ4,Community2,TIR-NLR
A9XAN0,Community2,TIR-NLR
A0A2P6QIJ1,Community2,TIR-NLR
A0A1S3ZEZ5,Community2,TIR-NLR
A0A0H4BK57,Community2,TIR-NLR
A0A5C7J2E6,Community2,TIR-NLR
A0A7N0V2D1,Community2,TIR-NLR
A0A1S4AR39,Community2,TIR-NLR
A0A1S4CZF8,Community2,TIR-NLR
A0A1U7WYE6,Community2,TIR-NLR
A0A6P5SFE7,Community2,TIR-NLR
A0A2P5EQE6,Community2,TIR-NLR
B3VTL7,Community2,TIR-NLR
A0A2K3N6Z8,Community2,TIR-NLR
A0A396I207,Community2,TIR-NLR
A0A059CS92,Community2,TIR-NLR
A0A072UT48,Community2,TIR-NLR
A0A0A0LLL0,Community2,TIR-NLR
A0A0R0FN84,Community2,TIR-NLR
A0A0R0JLQ6,Community2,TIR-NLR
A0A1U7Z8S8,Community2,TIR-NLR
A0A251MRW6,Community2,TIR-NLR
A0A251P536,Community2,TIR-NLR
A0A251TR20,Community2,TIR-NLR
A0A2I4H7C4,Community2,TIR-NLR
A0A2N9HDG9,Community2,TIR-NLR
A0A2N9ITF1,Community2,TIR-NLR
A0A2U1MMN6,Community2,TIR-NLR
A0A2Z6NGV6,Community2,TIR-NLR
A0A396HAF1,Community2,TIR-NLR
A0A3N7G1G5,Community2,TIR-NLR
A0A445AK41,Community2,TIR-NLR
A0A445DNH8,Community2,TIR-NLR
A0A4Y1QLL3,Community2,TIR-NLR
A0A4Y1QVD1,Community2,TIR-NLR
A0A540N622,Community2,TIR-NLR
A0A6N2MB79,Community2,TIR-NLR
A0A6P5TGE0,Community2,TIR-NLR
A0A6P8CRM4,Community2,TIR-NLR
A0A7J6F8A0,Community2,TIR-NLR
A0A7N2L440,Community2,TIR-NLR
A2I7Q5,Community2,TIR-NLR
A2I7Q6,Community2,TIR-NLR
G7INJ8,Community2,TIR-NLR
G7JLX5,Community2,TIR-NLR
G7JY79,Community2,TIR-NLR
Q2XPG7,Community2,TIR-NLR
Q84KB4,Community2,TIR-NLR
Q8H0N7,Community2,TIR-NLR
D1GEA5,Community2,TIR-NLR
A0A0D3DTX3,Community2,TIR-NLR
A0A078HA15,Community2,TIR-NLR
D7MRE4,Community2,TIR-NLR
A0A540L8Z9,Community2,TIR-NLR
A0A1J3DVQ9,Community2,TIR-NLR
A0A1J3JGD8,Community2,TIR-NLR
A0A7N2MM36,Community2,TIR-NLR
A0A059C601,Community2,TIR-NLR
Q2XPG3,Community2,TIR-NLR
A0A816QUW2,Community2,TIR-NLR
A0A0D3D081,Community2,TIR-NLR
A0A397YNR4,Community2,TIR-NLR
Q6UQ08,Community2,TIR-NLR
R0HUS7,Community2,TIR-NLR
A0A1P8B8K1,Community2,TIR-NLR
A0A346XQL7,Community2,TIR-NLR
Q0WPW2,Community2,TIR-NLR
F4JYI5,Community2,TIR-NLR
A0A078HQ40,Community2,TIR-NLR
A0A151T583,Community2,TIR-NLR
A0A654G279,Community2,TIR-NLR
A0A178U7T3,Community2,TIR-NLR
A0A5S9Y5S8,Community2,TIR-NLR
F4KD49,Community2,TIR-NLR
A0A1P8BBS7,Community2,TIR-NLR
Q9FH85,Community2,TIR-NLR
A0A5S9YB80,Community2,TIR-NLR
A0A816QP32,Community2,TIR-NLR
A0A3P6G0P2,Community2,TIR-NLR
F6I7C7,Community2,TIR-NLR
A0A072V187,Community2,TIR-NLR
A0A058ZVU7,Community2,TIR-NLR
A0A059CKU8,Community2,TIR-NLR
A0A7J6FST1,Community2,TIR-NLR
A0A7N2RA30,Community2,TIR-NLR
A0A2G2ZB70,Community2,TIR-NLR
A0A2U1P4B4,Community2,TIR-NLR
G0Y6W5,Community2,TIR-NLR
G7JKL7,Community2,TIR-NLR
A0A2I4DMF4,Community2,TIR-NLR
G7JKN6,Community2,TIR-NLR
A0A445GTZ0,Community2,TIR-NLR
A0A072TL00,Community2,TIR-NLR
A0A0B2PC66,Community2,TIR-NLR
A0A0R0G1P5,Community2,TIR-NLR
A0A151QY03,Community2,TIR-NLR
A0A2P5BRY8,Community2,TIR-NLR
A0A444XGD9,Community2,TIR-NLR
A0A444XGH0,Community2,TIR-NLR
A0A445GTX5,Community2,TIR-NLR
A0A445IX80,Community2,TIR-NLR
A0A445L7E2,Community2,TIR-NLR
A0A4D6NLB5,Community2,TIR-NLR
A0A6P4C2E8,Community2,TIR-NLR
G7JKM7,Community2,TIR-NLR
I1L1A5,Community2,TIR-NLR
M4D1Z6,Community2,TIR-NLR
V7AR17,Community2,TIR-NLR
G7K9Q6,Community2,TIR-NLR
A0A151UBZ6,Community2,TIR-NLR
A0A540L7G2,Community2,TIR-NLR
A0A540N195,Community2,TIR-NLR
A0A072UBC9,Community2,TIR-NLR
A0A396HH11,Community2,TIR-NLR
G7KKA1,Community2,TIR-NLR
A0A0B2RLV8,Community2,TIR-NLR
A0A0B2SP02,Community2,TIR-NLR
A0A445KES3,Community2,TIR-NLR
A0A5S9XT59,Community2,TIR-NLR
A0A6A2XLP5,Community2,TIR-NLR
A0A6P5SE20,Community2,TIR-NLR
G7KHU9,Community2,TIR-NLR
A0A0B2SPR5,Community2,TIR-NLR
A0A0D2ZRZ7,Community2,TIR-NLR
A0A0L9VHZ8,Community2,TIR-NLR
A0A0R0EIB2,Community2,TIR-NLR
K7MWS0,Community2,TIR-NLR
A0A0R0ET31,Community2,TIR-NLR
A0A0B2S619,Community2,TIR-NLR
A0A0R0EIM0,Community2,TIR-NLR
A0A0R0EU91,Community2,TIR-NLR
A0A445FCN7,Community2,TIR-NLR
K7MWS1,Community2,TIR-NLR
Q8W2C0,Community2,TIR-NLR
A0A0R0FQ02,Community2,TIR-NLR
A0A0R0G1J4,Community2,TIR-NLR
A0A0R0G0S3,Community2,TIR-NLR
A0A5D2SYU9,Community2,TIR-NLR
A0A6A1UKT1,Community2,TIR-NLR
Q84ZV7,Community2,TIR-NLR
A0A0R0G3H2,Community2,TIR-NLR
A0A072UW56,Community2,TIR-NLR
A0A0R0FT79,Community2,TIR-NLR
A0A0R0FTF9,Community2,TIR-NLR
A0A0S3T860,Community2,TIR-NLR
A0A2P6Q8Q3,Community2,TIR-NLR
A0A445C1B7,Community2,TIR-NLR
A0A445GLI6,Community2,TIR-NLR
A0A5E4GNT2,Community2,TIR-NLR
A0A5N5FKI5,Community2,TIR-NLR
A0A6D2LDY4,Community2,TIR-NLR
A0A6P6GKM3,Community2,TIR-NLR
G7KK77,Community2,TIR-NLR
Q9FPK8,Community2,TIR-NLR
A0A0R0L0H1,Community2,TIR-NLR
A0A0R0G4X0,Community2,TIR-NLR
A0A0S3TA10,Community2,TIR-NLR
A0A5N5G451,Community2,TIR-NLR
A0A5N5HM68,Community2,TIR-NLR
A0A6P8DRG7,Community2,TIR-NLR
G7LGU7,Community2,TIR-NLR
K7L0Z9,Community2,TIR-NLR
A0A0S3SJN5,Community2,TIR-NLR
A0A2K3NQI7,Community2,TIR-NLR
A0A151QP77,Community2,TIR-NLR
A0A2I0K1T8,Community2,TIR-NLR
A0A151R6T0,Community2,TIR-NLR
A0A151RK91,Community2,TIR-NLR
A0A151SYC4,Community2,TIR-NLR
A0A151T0X2,Community2,TIR-NLR
A0A455VJH1,Community2,TIR-NLR
A0A151TRQ2,Community2,TIR-NLR
A0A445GJ96,Community2,TIR-NLR
A0A455VTU2,Community2,TIR-NLR
V7C5B5,Community2,TIR-NLR
V7C5J3,Community2,TIR-NLR
A0A1S2Z0C7,Community2,TIR-NLR
A0A1S3V1W0,Community2,TIR-NLR
A0A059D140,Community2,TIR-NLR
A0A2I0IYI1,Community2,TIR-NLR
A0A1S3VBH7,Community2,TIR-NLR
A0A1S4A0F3,Community2,TIR-NLR
A0A2K1R7Q7,Community2,TIR-NLR
A0A2K1Y3K1,Community2,TIR-NLR
A0A1B5Z7E8,Community2,TIR-NLR
A0A6N2MZJ9,Community2,TIR-NLR
A0A2K3NM14,Community2,TIR-NLR
A0A2P6QVU8,Community2,TIR-NLR
A0A3N7G741,Community2,TIR-NLR
A0A2P6SAY5,Community2,TIR-NLR
A0A2U1PFU1,Community2,TIR-NLR
A0A2U1MYT6,Community2,TIR-NLR
A0A4Y1QZR4,Community2,TIR-NLR
A0A2Z6M6L3,Community2,TIR-NLR
A0A2Z6NN28,Community2,TIR-NLR
A0A072U6R9,Community2,TIR-NLR
A0A0S3SVY2,Community2,TIR-NLR
A0A396GJY5,Community2,TIR-NLR
G7KIF0,Community2,TIR-NLR
G7KJS0,Community2,TIR-NLR
A0A396HJC6,Community2,TIR-NLR
A0A0R0JSX9,Community2,TIR-NLR
A0A2U1KRD5,Community2,TIR-NLR
A0A396JB96,Community2,TIR-NLR
A0A5E4GEE6,Community2,TIR-NLR
G7IIM2,Community2,TIR-NLR
G7JCP8,Community2,TIR-NLR
K7LWN7,Community2,TIR-NLR
K7N1C6,Community2,TIR-NLR
K7N1C8,Community2,TIR-NLR
A0A444WVV6,Community2,TIR-NLR
A0A444YYT4,Community2,TIR-NLR
A0A445GG09,Community2,TIR-NLR
A0A445GJ78,Community2,TIR-NLR
A0A445GJ87,Community2,TIR-NLR
A0A0R0FTH7,Community2,TIR-NLR
A0A3Q7EFL2,Community2,TIR-NLR
A0A445GJB0,Community2,TIR-NLR
A0A5J5PJ34,Community2,TIR-NLR
A0A6P5TEE1,Community2,TIR-NLR
A0A445GLB9,Community2,TIR-NLR
A0A445GLD8,Community2,TIR-NLR
A0A445GLE7,Community2,TIR-NLR
A0A6P5X0A0,Community2,TIR-NLR
A0A445I704,Community2,TIR-NLR
A0A445KFF1,Community2,TIR-NLR
A0A072UL34,Community2,TIR-NLR
A0A398A763,Community2,TIR-NLR
A0A455VP09,Community2,TIR-NLR
A0A540LD73,Community2,TIR-NLR
A0A5E4G3L6,Community2,TIR-NLR
A0A5E4GEF4,Community2,TIR-NLR
A0A6P5ZEH3,Community2,TIR-NLR
A0A6P9ET78,Community2,TIR-NLR
A0A7N2M5X1,Community2,TIR-NLR
A0A7N2M8F2,Community2,TIR-NLR
A0A5E4EZK9,Community2,TIR-NLR
A0A5N5FP54,Community2,TIR-NLR
A0A6J1ECB1,Community2,TIR-NLR
A0A1S3CBN9,Community2,TIR-NLR
A0A6J1EI44,Community2,TIR-NLR
A0A6P6GLS2,Community2,TIR-NLR
A0A6P6TYN3,Community2,TIR-NLR
A0A2G2Z3C5,Community2,TIR-NLR
A0A6P6U0K9,Community2,TIR-NLR
A0A7J0F913,Community2,TIR-NLR
A0A7N2MGD2,Community2,TIR-NLR
A0A7N2R0Y7,Community2,TIR-NLR
A0A3N7FBE9,Community2,TIR-NLR
A0A3Q7X1G2,Community2,TIR-NLR
A0A7N2LK15,Community2,TIR-NLR
D6PT04,Community2,TIR-NLR
A0A6B9V5E2,Community2,TIR-NLR
A0A6P6GIQ2,Community2,TIR-NLR
D6PT12,Community2,TIR-NLR
E2J1B3,Community2,TIR-NLR
I1MQI3,Community2,TIR-NLR
D6PT09,Community2,TIR-NLR
D6PT13,Community2,TIR-NLR
D6PT17,Community2,TIR-NLR
G7IW33,Community2,TIR-NLR
A0A3P6EPY8,Community2,TIR-NLR
G7KL58,Community2,TIR-NLR
A0A396HGY3,Community2,TIR-NLR
A0A396HP20,Community2,TIR-NLR
I1KEG1,Community2,TIR-NLR
I1M0P8,Community2,TIR-NLR
I1N650,Community2,TIR-NLR
K7LE88,Community2,TIR-NLR
A0A151RTI2,Community2,TIR-NLR
K7LUI7,Community2,TIR-NLR
K7MHM2,Community2,TIR-NLR
A0A2K3P610,Community2,TIR-NLR
O65507,Community2,TIR-NLR
D1GEI9,Community2,TIR-NLR
V7AH62,Community2,TIR-NLR
V7AJA8,Community2,TIR-NLR
V7C1S4,Community2,TIR-NLR
V7C305,Community2,TIR-NLR
A0A067JIU2,Community2,TIR-NLR
V7C5H9,Community2,TIR-NLR
A0A0D2TEP9,Community2,TIR-NLR
A0A2K1R8J3,Community2,TIR-NLR
A0A5D2B5M8,Community2,TIR-NLR
A0A5D2B6P8,Community2,TIR-NLR
A0A6A2YAW5,Community2,TIR-NLR
V7BVC5,Community2,TIR-NLR
V9M3Q7,Community2,TIR-NLR
B9S039,Community2,TIR-NLR
W0LWJ4,Community2,TIR-NLR
A0A0R0JLW9,Community2,TIR-NLR
G7KIG6,Community2,TIR-NLR
A0A2G2YAG7,Community2,TIR-NLR
A0A0R0IAY8,Community2,TIR-NLR
A0A2P6QP72,Community2,TIR-NLR
A0A445FCP7,Community2,TIR-NLR
A0A5D2NJ80,Community2,TIR-NLR
A0A067LFQ8,Community2,TIR-NLR
A0A0D2R429,Community2,TIR-NLR
A0A1U8KM89,Community2,TIR-NLR
A0A1U8LU99,Community2,TIR-NLR
A0A2P5A4Z6,Community2,TIR-NLR
A0A2P5B0W3,Community2,TIR-NLR
A0A445GIB6,Community2,TIR-NLR
A0A5D2ET25,Community2,TIR-NLR
A0A5D2IW40,Community2,TIR-NLR
A0A6P5Y556,Community2,TIR-NLR
A0A6P8CA06,Community2,TIR-NLR
A0A6P9E254,Community2,TIR-NLR
B9S9D5,Community2,TIR-NLR
V4T389,Community2,TIR-NLR
A0A5D2T2Q0,Community2,TIR-NLR
A0A6P9EGC0,Community2,TIR-NLR
A0A5E4GCR2,Community2,TIR-NLR
G7KJQ5,Community2,TIR-NLR
V4VPW0,Community2,TIR-NLR
A0A5D3C521,Community2,TIR-NLR
A0A6P9ES48,Community2,TIR-NLR
G7LI71,Community2,TIR-NLR
A0A1U8Q7L9,Community2,TIR-NLR
D7MK94,Community2,TIR-NLR
K7L9W3,Community2,TIR-NLR
I1LWA0,Community2,TIR-NLR
M1CVI4,Community2,TIR-NLR
A0A6J0K6D2,Community2,TIR-NLR
A0A0D3CX13,Community2,TIR-NLR
A0A2P6QPC5,Community2,TIR-NLR
A0A3P6GZA5,Community2,TIR-NLR
A0A6D2JTA8,Community2,TIR-NLR
A0A6P8BQP5,Community2,TIR-NLR
A0A2I0KQ25,Community2,TIR-NLR
M4CPK7,Community2,TIR-NLR
M4DZK9,Community2,TIR-NLR
A0A398ADB7,Community2,TIR-NLR
R0GPN6,Community2,TIR-NLR
A0A078IFT6,Community2,TIR-NLR
A0A0D3AU88,Community2,TIR-NLR
A0A6D2KXR8,Community2,TIR-NLR
A0A816KBL2,Community2,TIR-NLR
V4KP22,Community2,TIR-NLR
M5W6A0,Community2,TIR-NLR
A0A251MRV6,Community2,TIR-NLR
A0A251MSR7,Community2,TIR-NLR
A0A251MUL1,Community2,TIR-NLR
A0A368UL68,Community2,TIR-NLR
A0A5E4FNP5,Community2,TIR-NLR
A0A5N5FKB1,Community2,TIR-NLR
A0A540KFZ1,Community2,TIR-NLR
A0A5N5H6L6,Community2,TIR-NLR
A0A6P5RK80,Community2,TIR-NLR
V4TYG7,Community2,TIR-NLR
A0A067ECY3,Community2,TIR-NLR
V9M2K3,Community2,TIR-NLR
A0A059AW80,Community2,TIR-NLR
A0A1S3Y9V1,Community2,TIR-NLR
A0A1U7Y6X7,Community2,TIR-NLR
V4TUL6,Community2,TIR-NLR
Q56YL9,Community2,TIR-NLR
A0A398AVT2,Community2,TIR-NLR
Q6JBD8,Community2,TIR-NLR
Q9FR01,Community2,TIR-NLR
A0A1U7VCV4,Community2,TIR-NLR
A0A0H4BH87,Community2,TIR-NLR
A0A314LCA9,Community2,TIR-NLR
A9CR77,Community2,TIR-NLR
V4T441,Community2,TIR-NLR
V4TNJ2,Community2,TIR-NLR
V4TYI8,Community2,TIR-NLR
V4S5E1,Community2,TIR-NLR
V7API2,Community2,TIR-NLR
A0A396GFF0,Community2,TIR-NLR
W1NZ26,Community2,TIR-NLR
U5CYD1,Community2,TIR-NLR
U5CPS8,Community2,TIR-NLR
U5D1Z5,Community2,TIR-NLR
A0A068TW59,Community2,TIR-NLR
W1PVE6,Community2,TIR-NLR
W9RU83,Community2,TIR-NLR
A0A4Y1RNP2,Community2,TIR-NLR
A0A6P8C7S7,Community2,TIR-NLR
A0A2I0KBM5,Community2,TIR-NLR
A0A3P6C9I7,Community2,TIR-NLR
A0A078F1H6,Community2,TIR-NLR
A0A078FXK6,Community2,TIR-NLR
A0A078H9N6,Community2,TIR-NLR
A0A078HSL0,Community2,TIR-NLR
A0A087H7D0,Community2,TIR-NLR
A0A3P6F730,Community2,TIR-NLR
F4I3Q6,Community2,TIR-NLR
F4JVE9,Community2,TIR-NLR
M4DZT7,Community2,TIR-NLR
M4E9N7,Community2,TIR-NLR
A0A2U1KVZ5,Community2,TIR-NLR
A0A218WZS2,Community2,TIR-NLR
A0A5N5G2V9,Community2,TIR-NLR
A0A058ZZW0,Community2,TIR-NLR
A0A0D3E578,Community2,TIR-NLR
A0A0R0FQ34,Community2,TIR-NLR
A0A1U8MLG9,Community2,TIR-NLR
A0A251RIP0,Community2,TIR-NLR
A0A5D2AS81,Community2,TIR-NLR
A0A2P5XPD1,Community2,TIR-NLR
A0A2U1NMQ7,Community2,TIR-NLR
A0A5D2M631,Community2,TIR-NLR
A0A5N5GT34,Community2,TIR-NLR
A0A816NVD4,Community2,TIR-NLR
A0A078JFE3,Community2,TIR-NLR
A0A3P6DTK4,Community2,TIR-NLR
A0A5N5HLP5,Community2,TIR-NLR
A0A6J5XEY5,Community2,TIR-NLR
A0A5C7IFQ4,Community2,TIR-NLR
A0A5E4EVP5,Community2,TIR-NLR
A0A835FJG4,Community2,TIR-NLR
A3BUI0,Community2,TIR-NLR
B7ZYM5,Community2,TIR-NLR
K3YMS3,Community2,TIR-NLR
A0A5E4EMY0,Community2,TIR-NLR
A0A5N6PIS6,Community2,TIR-NLR
A0A0E0QSV5,Community2,TIR-NLR
A0A6G1F4G8,Community2,TIR-NLR
I1I893,Community2,TIR-NLR
I1QPW0,Community2,TIR-NLR
A0A0D3H860,Community2,TIR-NLR
A0A0D3H1S3,Community2,TIR-NLR
A0A0E0ETB1,Community2,TIR-NLR
A0A0E0ILD4,Community2,TIR-NLR
A0A833QNN0,Community2,TIR-NLR
B8BC41,Community2,TIR-NLR
A0A199UW22,Community2,TIR-NLR
A0A6P5FXD9,Community2,TIR-NLR
A0A6V7NV56,Community2,TIR-NLR
A0A7N0TVA4,Community2,TIR-NLR
A0A816UUR8,Community2,TIR-NLR
A0A1R3KIL1,Community2,TIR-NLR
A0A0E0AX54,Community2,TIR-NLR
A0A2G9H2X5,Community2,TIR-NLR
A0A087GBF0,Community2,TIR-NLR
A0A061F4L1,Community2,TIR-NLR
A0A067KJB6,Community2,TIR-NLR
A0A072V440,Community2,TIR-NLR
A0A5S9YEJ0,Community2,TIR-NLR
A0A6J1AMB3,Community2,TIR-NLR
